feature_1,feature_2
3.4177506783968448,3.262932919255997
-3.3942656022575726,8.057320828933785
-8.44696812994547,5.822186623836339
5.539478711661352,2.2804692048173414
-8.600626043714584,7.150290421189972
-7.459199765093199,6.4797112053476384
6.272290140159736,0.5430283059800993
1.1208422259587518,3.9084612923235493
-7.197927879717587,-7.225600537662754
2.553889582487254,5.159284778445526
2.6507012171164064,4.515588402800484
-9.590688225981332,9.498461185095017
-10.386280836325275,5.769428389022364
2.8279741328891346,4.733106177434681
-2.9330057860663814,9.424900074689006
-8.821612606340475,7.2945728109667
2.2795790865165904,4.462462666909231
-8.246346275578944,7.545326263932552
-2.87993177730272,8.641702325342116
-10.527341790297395,6.390142890389653
1.9861580792842666,2.873753964014665
-6.357863639087874,-6.066726877992976
2.6007507187449654,5.357688833040097
-7.267570921696786,-7.529038395444584
-2.097169409285822,9.425314888928089
-2.455175059302411,7.874487579227556
-6.868576163637539,-5.874247205910777
-8.701254578241564,7.503885029252956
-6.943845407124005,-7.501254986727571
-9.359723229554788,6.952516367336336
-2.234302991397981,7.603854003908134
-1.7768759288910907,9.277287015926069
-2.6017162489633425,8.77340317172689
-6.95637774603973,-7.4534338576362025
2.3541062128497865,3.807446624826284
-6.5617446844021,-6.015168420881206
5.906789985414724,1.2655002183219513
-7.404998143182125,-7.709789431854548
6.829681769445774,1.1648713985855805
-9.572149120226348,5.6355295992808365
3.26624332679795,4.745290454751587
-7.041552152327293,-7.467367822745331
-6.496471715884846,-7.877021630637323
-10.171018771195005,9.42624744760705
-1.8583838491570144,8.029594675051158
-7.2994624959468215,-6.7517216468354135
-8.883489399545828,8.647485173918529
3.847358097795401,1.858433242473833
-7.235063545694592,-7.398504055083836
3.8670536216905296,1.7363510772007231
-2.46263064829595,8.099909889933823
5.159225350469273,3.5059085969433097
-1.000248902084326,9.153948378463793
4.422197633000881,3.071946535927922
-2.8777086398205802,9.859983909173454
-7.98902543408944,6.648562784425582
-7.603340991845238,7.890639894394354
-6.6596682434931616,-7.44403746507236
-3.8891318890631768,8.564456104805544
-6.592239295703435,-6.679912330103778
2.950960320385947,2.824447220187634
-1.6843980050559892,9.75931022349128
3.6338614547283994,0.7589810711529998
-7.0412712918180045,-6.449584239798369
-10.37484297963155,9.429275933879941
-8.707054003110139,8.194442864177134
-7.343025525638856,4.835454636608924
-8.922526610386386,5.3303697952795135
-9.49223066080675,7.802486252721188
-5.643178436222078,-5.826905087810024
1.5818047365977757,5.101196345283074
-2.337922627748587,8.01769510522873
-2.439559968462213,8.775080247825628
1.8051877827934788,4.478301412783776
-6.452658264297936,-7.554894848378668
0.8122947749333262,3.3346648040851306
4.199834349531118,2.1039102612268232
-2.039711948012534,10.766650628846305
-9.486039373007245,6.389557245015928
-10.869285312293794,9.158983298851439
-8.585106795992868,7.207467181254232
-2.68493513332276,9.299976185407719
5.917543732016526,1.3815982951049022
-6.244572499041517,-7.935353285129815
1.8541157551189524,3.7656936034741513
1.9365342557159189,4.412570929114215
-3.2208091667531686,8.36163790022597
-7.343900710613414,-7.626902415262797
-9.786897103170384,7.889284944061898
-6.499958071487499,-5.51769387859331
6.091022444023143,2.932440510025939
-6.926503804668734,6.710064103781281
3.439582429172325,1.6386684480997835
-7.187947341553286,-7.515637706409318
-8.322785893676908,7.572748140094436
5.497538459430121,1.813231153977305
-9.274662411292637,7.255188167033422
-7.843494983305813,-6.758031411755613
-2.536967038816945,8.079343698102695
3.8108838253060293,1.4129886437437624
3.378994881893056,2.891031630995508
-6.833206206562699,-7.396880114072905
-10.972792055321145,9.118776089285722
-3.180571641630861,8.76691622751735
-7.712387189464813,6.704269241637855
2.199169287595499,4.79955493775057
-2.008663744840745,8.328560083065295
-2.9905629128362676,10.496108675805472
2.2417208772582544,3.6537807882578535
3.640218109028746,4.7382101310612175
-1.8511616933701989,8.037611208221504
-8.603313450518792,6.149475582360665
2.5159831119182945,1.447414662259971
-6.425434021164059,-7.433408787782522
3.7129483646500185,1.913644327878932
-2.315627805799923,7.483661932472083
3.2817201277915773,4.993621870542401
3.443915166021817,3.6908775314829674
-2.249930447536914,8.706220303865269
-10.052853006948212,5.33769490925978
-7.837621171177325,7.8745390105728275
-8.382090335428854,8.05622580983929
-7.029005680238714,-6.297167022703333
-2.287844983588735,9.67603272742714
3.097842200896534,2.7905833416155117
-1.3366786079155069,8.833665087809093
-8.079438469769386,8.49058825505078
-6.850514214384374,-7.378679663122569
3.9245751269681333,2.652767432875408
-9.149837378272336,5.519751371756976
-1.50551857383165,5.408571676918994
2.7839273017368615,1.1839018103644392
-4.127776314690761,-4.128065755965569
-5.302996653981607,4.394113749299223
1.213380140918506,2.4968709335525467
-5.752986068450371,5.638918225943932
3.98931168960506,-3.451930671860686
-3.8181003935147926,-3.799145881758794
-2.3490930844855473,0.29707717958685365
-0.8166597762946104,-2.505250317623497
1.3422347366685532,-4.326073672175498
-2.494264217577382,-1.6036578804756996
-0.5271601893955689,3.4221115367161623
-3.603914614099683,0.17081326096333882
1.1089748263445092,-5.442595047360028
1.2905382228172604,-3.9537105157525017
-5.219380884176646,5.386626447039999
5.587584396894712,3.700768177397533
-2.3446347699195518,-4.827934631923394
2.210796318145883,-0.7181700751247844
-4.535541181862654,-0.057877078664757775
-5.587337746617379,4.911844824945385
-2.894640220799797,1.9502674122477837
-2.2594670869270685,0.24081625413372976
0.5605233521193558,-3.7817465336936755
5.635015533174702,3.3015938803333746
5.273987298770269,4.7379282051317855
1.1747997457330221,5.062490820277402
-4.9380899753769665,-3.6482056509702576
-5.457272533073543,-2.096036030840828
